file_path,line_number,hardcoded_literal,match_category,proposed_alias,confidence,auto_fixable,manual_review_required,severity_risk,context,runtime_executed,generated_or_archive,docs_reference_only,intentional_example,triage_class,canonical_source
tools\shortcuts\create_shortcuts.py,462,C:\\Users\\atayl\\VoxCore),Absolute Path,VOXCORE_ROOT,High,No,No,Low,"""Open the VoxCore project root (C:\\Users\\atayl\\VoxCore) in Explorer."",",Yes,No,No,No,false_positive,Yes
tools\shortcuts\setup_nexus_task.bat,4,C:\Users\atayl\VoxCore\tools\log_tools\generate_nexus_report.py,Absolute Path,VOXCORE_ROOT,High,Yes,No,Low,"schtasks /create /tn ""VoxCore Nexus Report"" /tr ""python C:\Users\atayl\VoxCore\tools\log_tools\gener",Yes,No,No,No,runtime_defer,Yes
tools\shortcuts\start_ai_router.bat,3,C:\Users\atayl\VoxCore\tools\ai_studio,Absolute Path,VOXCORE_ROOT,High,Yes,No,Low,"set ""RUNTIME=C:\Users\atayl\VoxCore\tools\ai_studio""",Yes,No,No,No,runtime_defer,Yes
tools\shortcuts\start_all.bat,10,C:\WoW\_retail_\Arctium,Absolute Path,UNKNOWN_EXTERNAL,Low,No,Yes,High,"set ""ARCTIUM=C:\WoW\_retail_\Arctium Game Launcher.exe""",Yes,No,No,No,runtime_defer,Yes
tools\shortcuts\start_all.bat,69,C:\WoW\_retail_,Absolute Path,UNKNOWN_EXTERNAL,Low,No,Yes,High,"start """" /D ""C:\WoW\_retail_"" ""%ARCTIUM%""",Yes,No,No,No,runtime_defer,Yes
tools\shortcuts\start_mysql_uniserverz.bat,3,C:\Users\atayl\VoxCore\out\build\x64-RelWithDebInfo\bin\RelWithDebInfo\UniServerZ\core\mysql,Absolute Path,VOXCORE_ROOT,High,Yes,No,Low,set MYSQL_DIR=C:\Users\atayl\VoxCore\out\build\x64-RelWithDebInfo\bin\RelWithDebInfo\UniServerZ\core,Yes,No,No,No,runtime_defer,Yes
tools\shortcuts\stop_all.bat,30,C:\Users\atayl\VoxCore\out\build\x64-RelWithDebInfo\bin\RelWithDebInfo,Absolute Path,VOXCORE_ROOT,High,Yes,No,Low,"set ""RUNTIME=C:\Users\atayl\VoxCore\out\build\x64-RelWithDebInfo\bin\RelWithDebInfo""",Yes,No,No,No,runtime_defer,Yes
tools\shortcuts\stop_all.bat,42,C:\Users\atayl\VoxCore,Absolute Path,VOXCORE_ROOT,High,Yes,No,Low,"start ""Claude Code"" wt.exe -d ""C:\Users\atayl\VoxCore"" cmd /c ""claude -p tools\claude_code_handover.",Yes,No,No,No,runtime_defer,Yes
scripts\AI_Auditor.py,16,C:\Users\atayl\VoxCore\wago,Absolute Path,VOXCORE_ROOT,High,Yes,No,Low,"WAGO_DIR = r""C:\Users\atayl\VoxCore\wago""",Yes,No,No,No,runtime_defer,Yes
scripts\AI_Auditor.py,17,C:\Users\atayl\VoxCore\sql\updates,Absolute Path,VOXCORE_ROOT,High,Yes,No,Low,"UPDATES_DIR = r""C:\Users\atayl\VoxCore\sql\updates""",Yes,No,No,No,runtime_defer,Yes
scripts\audit\classify_findings.py,42,\\projects\\discordbot\\z_sourcecode,Absolute Path,NETWORK_SHARE,Low,No,Yes,High,if 'ai_studio\\projects\\discordbot\\z_sourcecode' in path_lower:,Yes,No,No,No,runtime_defer,Yes
scripts\audit\classify_findings.py,48,\\projects\\tongueandquill\\z_sourcecode,Absolute Path,TQ_ROOT,Medium,Yes,No,Medium,if 'ai_studio\\projects\\tongueandquill\\z_sourcecode' in path_lower:,Yes,No,No,No,runtime_defer,Yes
scripts\audit\classify_findings.py,56,\\command-center\\app.py,Absolute Path,NETWORK_SHARE,Low,No,Yes,High,"'tools\\command-center\\app.py',",Yes,No,No,No,runtime_defer,Yes
scripts\audit\classify_findings.py,57,\\command-center\\launch.bat,Absolute Path,NETWORK_SHARE,Low,No,Yes,High,"'tools\\command-center\\launch.bat',",Yes,No,No,No,runtime_defer,Yes
scripts\audit\classify_findings.py,58,\\shortcuts\\start_all.bat,Absolute Path,NETWORK_SHARE,Low,No,Yes,High,"'tools\\shortcuts\\start_all.bat',",Yes,No,No,No,runtime_defer,Yes
scripts\audit\classify_findings.py,59,\\shortcuts\\build_scripts_rel.bat,Absolute Path,NETWORK_SHARE,Low,No,Yes,High,"'tools\\shortcuts\\build_scripts_rel.bat',",Yes,No,No,No,runtime_defer,Yes
scripts\audit\classify_findings.py,60,\\shortcuts\\create_shortcuts.py,Absolute Path,NETWORK_SHARE,Low,No,Yes,High,"'tools\\shortcuts\\create_shortcuts.py',",Yes,No,No,No,runtime_defer,Yes
scripts\audit\classify_findings.py,61,\\ai_studio\\orchestrator.py,Absolute Path,NETWORK_SHARE,Low,No,Yes,High,'tools\\ai_studio\\orchestrator.py',Yes,No,No,No,runtime_defer,Yes
scripts\audit\classify_findings.py,70,\\packet_tools\\packet_scope.py,Absolute Path,NETWORK_SHARE,Low,No,Yes,High,"'tools\\packet_tools\\packet_scope.py',",Yes,No,No,No,runtime_defer,Yes
scripts\audit\classify_findings.py,71,\\auto_parse\\config.py,Absolute Path,NETWORK_SHARE,Low,No,Yes,High,"'tools\\auto_parse\\config.py',",Yes,No,No,No,runtime_defer,Yes
scripts\audit\classify_findings.py,72,\\auto_parse\\parsers\\crashes.py,Absolute Path,NETWORK_SHARE,Low,No,Yes,High,"'tools\\auto_parse\\parsers\\crashes.py',",Yes,No,No,No,runtime_defer,Yes
scripts\audit\classify_findings.py,73,\\auto_parse\\parsers\\gm_log.py,Absolute Path,NETWORK_SHARE,Low,No,Yes,High,"'tools\\auto_parse\\parsers\\gm_log.py',",Yes,No,No,No,runtime_defer,Yes
scripts\audit\classify_findings.py,95,C:\Users\atayl\VoxCore,Absolute Path,VOXCORE_ROOT,High,Yes,No,Low,"repo_root = Path(r""C:\Users\atayl\VoxCore"")",Yes,No,No,No,runtime_defer,Yes
config\paths.local.env.example,8,C:\Users\atayl\OneDrive\Desktop\Excluded,Absolute Path,EXCLUDED_ROOT,High,Yes,No,Low,"EXCLUDED_ROOT=""C:\Users\atayl\OneDrive\Desktop\Excluded""",No,No,No,No,runtime_defer,Yes
config\paths.local.env.example,9,C:\Users\atayl\VoxCore\out\build\x64-RelWithDebInfo\bin\RelWithDebInfo\PacketLog,Absolute Path,VOXCORE_ROOT,High,Yes,No,Low,"PACKETLOG_ROOT=""C:\Users\atayl\VoxCore\out\build\x64-RelWithDebInfo\bin\RelWithDebInfo\PacketLog""",No,No,No,No,runtime_defer,Yes
config\paths.local.env.example,10,C:\Program,Absolute Path,UNKNOWN_EXTERNAL,Low,No,Yes,High,"VISUAL_STUDIO_ROOT=""C:\Program Files\Microsoft Visual Studio\2026\Community""",No,No,No,No,runtime_defer,Yes
AI_Studio\0_Central_Brain.md,59,C:\WoW\_retail_\Interface\AddOns\TransmogSpy_vNext\TransmogSpy_vNext.lua`,Absolute Path,UNKNOWN_EXTERNAL,Low,No,Yes,High,- Lua MINI-BRIDGE sender live in `C:\WoW\_retail_\Interface\AddOns\TransmogSpy_vNext\TransmogSpy_vNe,No,No,Yes,No,docs_reference_only,Yes
AI_Studio\0_Central_Brain.md,65,C:\Users\atayl\TongueAndQuill\tq_formatter.py`,Absolute Path,TQ_ROOT,Medium,No,No,Medium,"- Source: `C:\Users\atayl\TongueAndQuill\tq_formatter.py` (~1,530 lines). Syntax verified clean.",No,No,Yes,No,docs_reference_only,Yes
AI_Studio\Z_Global_Prompts.md,10,C:\Users\atayl\VoxCore\AI_Studio\0_Central_Brain.md`,Absolute Path,VOXCORE_ROOT,High,No,No,Low,"Whenever you are given a new task, you MUST read `C:\Users\atayl\VoxCore\AI_Studio\0_Central_Brain.m",No,No,Yes,No,docs_reference_only,Yes
AI_Studio\Z_Global_Prompts.md,21,C:\Users\atayl\VoxCore\AI_Studio\0_Central_Brain.md`.,Absolute Path,VOXCORE_ROOT,High,No,No,Low,> 2. Read `C:\Users\atayl\VoxCore\AI_Studio\0_Central_Brain.md`.,No,No,Yes,No,docs_reference_only,Yes
AI_Studio\Z_Global_Prompts.md,31,C:\Users\atayl\VoxCore\`.,Absolute Path,VOXCORE_ROOT,High,No,No,Low,You have been promoted to Lead Architect of a highly concurrent triad AI workspace managing multiple,No,No,Yes,No,docs_reference_only,Yes
AI_Studio\Z_Global_Prompts.md,64,C:\Users\atayl\VoxCore\AI_Studio\Projects\idTIP\`.,Absolute Path,VOXCORE_ROOT,High,No,No,Low,> You are an Antigravity Backend Specialist assigned exclusively to the **idTIP** World of Warcraft ,No,No,Yes,No,docs_reference_only,Yes
AI_Studio\Z_Global_Prompts.md,67,C:\Users\atayl\VoxCore\AI_Studio\Projects\TongueAndQuill\`.,Absolute Path,VOXCORE_ROOT,High,No,No,Low,> You are an Antigravity Backend Specialist assigned exclusively to the **TongueAndQuill** World of ,No,No,Yes,No,docs_reference_only,Yes
AI_Studio\Z_Global_Prompts.md,70,C:\Users\atayl\VoxCore\AI_Studio\Projects\DiscordBot\`.,Absolute Path,VOXCORE_ROOT,High,No,No,Low,> You are an Antigravity Python Specialist assigned exclusively to the **DiscordBot** VoxCore projec,No,No,Yes,No,docs_reference_only,Yes
AI_Studio\Z_Global_Prompts.md,73,C:\Users\atayl\VoxCore\`.,Absolute Path,VOXCORE_ROOT,High,No,No,Low,> You are the primary Antigravity Systems Architect assigned to **VoxCore**. Your primary domain is ,No,No,Yes,No,docs_reference_only,Yes
AI_Studio\1_Inbox\2026-03-09__TRIAD-STAB-V1C__phase2d_controlled_parser_pipeline_clearance.md,67,C:\Program,Absolute Path,UNKNOWN_EXTERNAL,Low,No,Yes,High,The `C:\Program Files` finding in `build_scripts_rel.bat` is also accepted as a legal external depen,No,No,Yes,No,docs_reference_only,Yes
AI_Studio\1_Inbox\2026-03-09__TRIAD-STAB-V1__formal_triad_stabilization_spec_v1.md,57,C:\...`,Absolute Path,UNKNOWN_EXTERNAL,Low,No,Yes,High,"Many scripts, batch files, and helper tools contain direct `C:\...` paths. This makes the environmen",No,No,Yes,No,docs_reference_only,Yes
AI_Studio\1_Inbox\2026-03-09__TRIAD-STAB-V1__formal_triad_stabilization_spec_v1.md,74,C:\Users\atayl\VoxCore\AI_Studio\0_Central_Brain.md`,Absolute Path,VOXCORE_ROOT,High,No,No,Low,`C:\Users\atayl\VoxCore\AI_Studio\0_Central_Brain.md`,No,No,Yes,No,docs_reference_only,Yes
AI_Studio\1_Inbox\2026-03-09__TRIAD-STAB-V1__formal_triad_stabilization_spec_v1.md,151,C:\Users\atayl\VoxCore\`),Absolute Path,VOXCORE_ROOT,High,No,No,Low,## 4) File Structure (Rooted at `C:\Users\atayl\VoxCore\`),No,No,Yes,No,docs_reference_only,Yes
AI_Studio\1_Inbox\2026-03-09__TRIAD-STAB-V1__formal_triad_stabilization_spec_v1.md,156,C:\Users\atayl\VoxCore,Absolute Path,VOXCORE_ROOT,High,No,No,Low,C:\Users\atayl\VoxCore\,No,No,Yes,No,docs_reference_only,Yes
AI_Studio\1_Inbox\2026-03-09__TRIAD-STAB-V1__formal_triad_stabilization_spec_v1.md,248,C:\Users\atayl\VoxCore\`,Absolute Path,VOXCORE_ROOT,High,No,No,Low,- `C:\Users\atayl\VoxCore\`,No,No,Yes,No,docs_reference_only,Yes
AI_Studio\1_Inbox\2026-03-09__TRIAD-STAB-V1__formal_triad_stabilization_spec_v1.md,249,C:\Dev\RoleplayCore\`,Absolute Path,VOXCORE_ROOT,High,No,No,Low,- `C:\Dev\RoleplayCore\`,No,No,Yes,No,docs_reference_only,Yes
AI_Studio\1_Inbox\2026-03-09__TRIAD-STAB-V1__formal_triad_stabilization_spec_v1.md,250,C:\Users\atayl\OneDrive\Desktop\Excluded\`,Absolute Path,EXCLUDED_ROOT,High,No,No,Low,- `C:\Users\atayl\OneDrive\Desktop\Excluded\`,No,No,Yes,No,docs_reference_only,Yes
AI_Studio\1_Inbox\2026-03-09__TRIAD-STAB-V1__formal_triad_stabilization_spec_v1.md,514,C:\Users\atayl\VoxCore\AI_Studio\0_Central_Brain.md`,Absolute Path,VOXCORE_ROOT,High,No,No,Low,1. Read `C:\Users\atayl\VoxCore\AI_Studio\0_Central_Brain.md` before starting.,No,No,Yes,No,docs_reference_only,Yes
AI_Studio\1_Inbox\2026-03-09__TRIAD-STAB-V1__formal_triad_stabilization_spec_v1.md,542,C:\Users\atayl\VoxCore\AI_Studio\0_Central_Brain.md`,Absolute Path,VOXCORE_ROOT,High,No,No,Low,1. read `C:\Users\atayl\VoxCore\AI_Studio\0_Central_Brain.md`,No,No,Yes,No,docs_reference_only,Yes
AI_Studio\1_Inbox\ChatGPT_Pause_Handoff_to_Antigravity.md,13,C:\Users\atayl\VoxCore\AI_Studio\0_Central_Brain.md`,Absolute Path,VOXCORE_ROOT,High,No,No,Low,`C:\Users\atayl\VoxCore\AI_Studio\0_Central_Brain.md`,No,No,Yes,No,docs_reference_only,Yes
AI_Studio\1_Inbox\ChatGPT_Pause_Handoff_to_Antigravity.md,86,C:\Users\atayl\VoxCore\`,Absolute Path,VOXCORE_ROOT,High,No,No,Low,- **File Structure** rooted at `C:\Users\atayl\VoxCore\`,No,No,Yes,No,docs_reference_only,Yes
AI_Studio\1_Inbox\ChatGPT_Pause_Handoff_to_Antigravity.md,106,C:\Users\atayl\VoxCore\AI_Studio\0_Central_Brain.md`,Absolute Path,VOXCORE_ROOT,High,No,No,Low,`C:\Users\atayl\VoxCore\AI_Studio\0_Central_Brain.md`,No,No,Yes,No,docs_reference_only,Yes
AI_Studio\1_Inbox\ChatGPT_Pause_Handoff_to_Antigravity.md,121,C:\Users\atayl\VoxCore\`,Absolute Path,VOXCORE_ROOT,High,No,No,Low,- Left off after completing a Command Center UI overhaul specification from uploaded source context.,No,No,Yes,No,docs_reference_only,Yes
AI_Studio\1_Inbox\Feature_Request_CommandCenter_WrapUp.md,84,C:\...`,Absolute Path,UNKNOWN_EXTERNAL,Low,No,Yes,High,Move away from brittle hardcoded `C:\...` references toward:,No,No,Yes,No,docs_reference_only,Yes
AI_Studio\1_Inbox\TongueAndQuill_Spec_Transmog_MiniBridge_OptionAware_Pause_Handoff.md,77,C:\WoW\_retail_\Interface\AddOns\TransmogSpy_vNext\TransmogSpy_vNext.lua`,Absolute Path,UNKNOWN_EXTERNAL,Low,No,Yes,High,- `C:\WoW\_retail_\Interface\AddOns\TransmogSpy_vNext\TransmogSpy_vNext.lua`,No,No,Yes,No,docs_reference_only,Yes
AI_Studio\3_Audits\VoxTip_Handoff.md,38,C:\WoW\_retail_\Interface\AddOns\VoxTip\VoxTip.lua`,Absolute Path,UNKNOWN_EXTERNAL,Low,No,Yes,High,| `C:\WoW\_retail_\Interface\AddOns\VoxTip\VoxTip.lua` | ~650 | Main client addon — all tooltip hook,No,No,Yes,No,docs_reference_only,Yes
AI_Studio\3_Audits\VoxTip_Handoff.md,39,C:\WoW\_retail_\Interface\AddOns\VoxTip\VoxTip.toc`,Absolute Path,UNKNOWN_EXTERNAL,Low,No,Yes,High,| `C:\WoW\_retail_\Interface\AddOns\VoxTip\VoxTip.toc` | 8 | Addon manifest (Interface 120001) |,No,No,Yes,No,docs_reference_only,Yes
AI_Studio\3_Audits\VoxTip_Handoff.md,40,C:\Users\atayl\VoxCore\runtime\lua_scripts\voxtip_server.lua`,Absolute Path,VOXCORE_ROOT,High,No,No,Low,| `C:\Users\atayl\VoxCore\runtime\lua_scripts\voxtip_server.lua` | ~110 | Eluna server script — hand,No,No,Yes,No,docs_reference_only,Yes
AI_Studio\3_Audits\VoxTip_Handoff.md,46,C:\WoW\_retail_\Interface\AddOns\idTip\*`,Absolute Path,UNKNOWN_EXTERNAL,Low,No,Yes,High,| `C:\WoW\_retail_\Interface\AddOns\idTip\*` | Original idTip left in place — user should disable it,No,No,Yes,No,docs_reference_only,Yes
AI_Studio\3_Audits\VoxTip_Handoff.md,47,C:\Users\atayl\VoxCore\runtime\lua_scripts\idtip_server.lua`,Absolute Path,VOXCORE_ROOT,High,No,No,Low,"| `C:\Users\atayl\VoxCore\runtime\lua_scripts\idtip_server.lua` | Old server script, harmless if idT",No,No,Yes,No,docs_reference_only,Yes
AI_Studio\3_Audits\VoxTip_Handoff.md,48,C:\WoW\_retail_\Interface\AddOns\VoxPlacer\VoxPlacer.lua`,Absolute Path,UNKNOWN_EXTERNAL,Low,No,Yes,High,| `C:\WoW\_retail_\Interface\AddOns\VoxPlacer\VoxPlacer.lua` | NOT modified — VoxTip uses named fram,No,No,Yes,No,docs_reference_only,Yes
AI_Studio\4_Archive\DiscordData\discord_export_bugreport.json,653,e:\n```lua\nlocal,Absolute Path,UNKNOWN_EXTERNAL,Low,No,Yes,High,"""content"": ""example:\n```lua\nlocal SCALE_MIN = 0.85\nlocal SCALE_MAX = 1.2\n\nlocal function OnComm",No,Yes,No,No,archive_skip,Yes
AI_Studio\4_Archive\DiscordData\discord_export_bugreport.json,1528,e:\n```c++\n,Absolute Path,UNKNOWN_EXTERNAL,Low,No,Yes,High,"""content"": ""There is theoretically a way to fix this, but it can have unpredictable consequences if ",No,Yes,No,No,archive_skip,Yes
AI_Studio\4_Archive\DiscordData\discord_export_bugreport.json,1528,e:\n```c++\nif,Absolute Path,UNKNOWN_EXTERNAL,Low,No,Yes,High,"""content"": ""There is theoretically a way to fix this, but it can have unpredictable consequences if ",No,Yes,No,No,archive_skip,Yes
AI_Studio\4_Archive\DiscordData\discord_export_bugreport.json,2730,d:\n\nImplements,Absolute Path,UNKNOWN_EXTERNAL,Low,No,Yes,High,"""description"": ""Changes proposed:\n\nImplements long overdue changes to the spell system (e.g. Gameo",No,Yes,No,No,archive_skip,Yes
AI_Studio\4_Archive\DiscordData\discord_export_bugreport.json,5765,C:\\Trinity\\RoleplayCore-master\\src\\server\\game\\Entities\\Vehicle\\Vehicle.cpp:396,Absolute Path,VOXCORE_ROOT,High,No,No,Low,"""content"": ""```\nAssertion message: \nC:\\Trinity\\RoleplayCore-master\\src\\server\\game\\Entities\",No,Yes,No,No,archive_skip,Yes
AI_Studio\4_Archive\DiscordData\discord_export_bugreport.json,5765,D:\n,Absolute Path,UNKNOWN_EXTERNAL,Low,No,Yes,High,"""content"": ""```\nAssertion message: \nC:\\Trinity\\RoleplayCore-master\\src\\server\\game\\Entities\",No,Yes,No,No,archive_skip,Yes
AI_Studio\4_Archive\DiscordData\discord_export_bugreport.json,5765,s:\nseat,Absolute Path,UNKNOWN_EXTERNAL,Low,No,Yes,High,"""content"": ""```\nAssertion message: \nC:\\Trinity\\RoleplayCore-master\\src\\server\\game\\Entities\",No,Yes,No,No,archive_skip,Yes
AI_Studio\4_Archive\DiscordData\discord_export_bugreport.json,7270,d:\n\nFix,Absolute Path,UNKNOWN_EXTERNAL,Low,No,Yes,High,"""description"": ""The bag cleanup order are :\n\nhearthstone\nFood and drink\nWeapon\nArmor\nAll other",No,Yes,No,No,archive_skip,Yes
AI_Studio\4_Archive\DiscordData\discord_export_bugreport.json,7384,w:\n\nFaulting,Absolute Path,UNKNOWN_EXTERNAL,Low,No,Yes,High,"""content"": ""Anyone getting issues where worldserver.exe crashes?\nWas just testing the new race and ",No,Yes,No,No,archive_skip,Yes
AI_Studio\4_Archive\DiscordData\discord_export_bugreport.json,7384,C:\\DraconicWoW\\54717PrecompiledEluna\\bin\\Release\\worldserver.exe\nFaulting,Absolute Path,UNKNOWN_EXTERNAL,Low,No,Yes,High,"""content"": ""Anyone getting issues where worldserver.exe crashes?\nWas just testing the new race and ",No,Yes,No,No,archive_skip,Yes
AI_Studio\4_Archive\DiscordData\discord_export_bugreport.json,7384,C:\\DraconicWoW\\54717PrecompiledEluna\\bin\\Release\\lua52.dll\nReport,Absolute Path,UNKNOWN_EXTERNAL,Low,No,Yes,High,"""content"": ""Anyone getting issues where worldserver.exe crashes?\nWas just testing the new race and ",No,Yes,No,No,archive_skip,Yes
AI_Studio\4_Archive\DiscordData\discord_export_bugreport.json,7620,C:\\DraconicWoW\\54717PrecompiledEluna\\bin\\Release\\worldserver.exe\nFaulting,Absolute Path,UNKNOWN_EXTERNAL,Low,No,Yes,High,"""content"": ""Looks like that has resolved that issue but still getting worldserver.exe crashes.\n\nTh",No,Yes,No,No,archive_skip,Yes
AI_Studio\4_Archive\DiscordData\discord_export_bugreport.json,7620,C:\\WINDOWS\\SYSTEM32\\ntdll.dll\nReport,Absolute Path,UNKNOWN_EXTERNAL,Low,No,Yes,High,"""content"": ""Looks like that has resolved that issue but still getting worldserver.exe crashes.\n\nTh",No,Yes,No,No,archive_skip,Yes
AI_Studio\4_Archive\DiscordData\discord_export_bugreport.json,8002,t:\n\nLilyssia,Absolute Path,UNKNOWN_EXTERNAL,Low,No,Yes,High,"""content"": ""This is what I got:\n\nLilyssia Nightbreeze 5499\n\nNow the Herbalism trainer is being a",No,Yes,No,No,archive_skip,Yes
AI_Studio\4_Archive\DiscordData\discord_export_bugreport.json,8002,n:\n\nTannysa,Absolute Path,UNKNOWN_EXTERNAL,Low,No,Yes,High,"""content"": ""This is what I got:\n\nLilyssia Nightbreeze 5499\n\nNow the Herbalism trainer is being a",No,Yes,No,No,archive_skip,Yes
AI_Studio\4_Archive\DiscordData\discord_export_bugreport.json,11901,s:\n1.,Absolute Path,UNKNOWN_EXTERNAL,Low,No,Yes,High,"""content"": ""Until this is patched the sloppy way to get this completed is:\n1. Turn on GM mode.\n2. ",No,Yes,No,No,archive_skip,Yes
AI_Studio\4_Archive\DiscordData\discord_export_bugreport.json,20112,h:\n\nStand,Absolute Path,UNKNOWN_EXTERNAL,Low,No,Yes,High,"""content"": ""Exile's reach:\n\nStand Your Ground - [QoL] Private Cole is swimming in the air\n\nBrace",No,Yes,No,No,archive_skip,Yes
AI_Studio\4_Archive\DiscordData\discord_export_bugreport.json,20137,n:\n\nCharacter,Absolute Path,UNKNOWN_EXTERNAL,Low,No,Yes,High,"""content"": ""Legion:\n\nCharacter Creation - Night Elves do have option to look like Demon Hunters ev",No,Yes,No,No,archive_skip,Yes
AI_Studio\4_Archive\DiscordData\discord_export_bugreport.json,24474,k:\n-,Absolute Path,UNKNOWN_EXTERNAL,Low,No,Yes,High,"""content"": ""@Sicalicious Bugs found in 57388 repack:\n- Monk Brewmaster - Attack named 'Chi Burst' i",No,Yes,No,No,archive_skip,Yes
AI_Studio\4_Archive\DiscordData\discord_export_bugreport.json,26406,e:\nProps,Absolute Path,UNKNOWN_EXTERNAL,Low,No,Yes,High,"""content"": ""I've played some dungeons and I had some bugs there, like:\nProps and critters are actin",No,Yes,No,No,archive_skip,Yes
AI_Studio\4_Archive\DiscordData\discord_export_bugreport.json,27915,e:\nportals,Absolute Path,UNKNOWN_EXTERNAL,Low,No,Yes,High,"""content"": ""did someone report these:\nportals don't work\nquest list objectives randomly bug out"",",No,Yes,No,No,archive_skip,Yes
AI_Studio\4_Archive\DiscordData\discord_export_bugreport.json,28278,e:\nA.,Absolute Path,UNKNOWN_EXTERNAL,Low,No,Yes,High,"""content"": ""I can get you a full list of portals that are closed, but do you want the list to be:\nA",No,Yes,No,No,archive_skip,Yes
AI_Studio\4_Archive\DiscordData\discord_export_bugreport.json,33066,C:\\Trinity\\RoleplayCore-master\\src\\server\\game\\DataStores\\DB2Stores.cpp:616,Absolute Path,VOXCORE_ROOT,High,No,No,Low,"""content"": ""C:\\Trinity\\RoleplayCore-master\\src\\server\\game\\DataStores\\DB2Stores.cpp:616 in Lo",No,Yes,No,No,archive_skip,Yes
AI_Studio\4_Archive\DiscordData\discord_export_bugreport.json,33066,D:\n,Absolute Path,UNKNOWN_EXTERNAL,Low,No,Yes,High,"""content"": ""C:\\Trinity\\RoleplayCore-master\\src\\server\\game\\DataStores\\DB2Stores.cpp:616 in Lo",No,Yes,No,No,archive_skip,Yes
AI_Studio\4_Archive\DiscordData\discord_export_bugreport.json,33830,d:\n\nUPDATE,Absolute Path,UNKNOWN_EXTERNAL,Low,No,Yes,High,"""content"": ""Fixed:\n\nUPDATE `world`.`quest_objectives` SET `Type` = '0' WHERE `ID` = '450419'; \nSE",No,Yes,No,No,archive_skip,Yes
AI_Studio\4_Archive\DiscordData\discord_export_bugreport.json,34094,l:\nhttps://www.wowhead.com/spell=436344/azerite-surge\n\nSpell,Absolute Path,UNKNOWN_EXTERNAL,Low,No,Yes,High,"""content"": ""Hello is it possible to repair this spell:\nhttps://www.wowhead.com/spell=436344/azerite",No,Yes,No,No,archive_skip,Yes
AI_Studio\4_Archive\DiscordData\discord_export_bugreport.json,35236,e:\n\nINSERT,Absolute Path,UNKNOWN_EXTERNAL,Low,No,Yes,High,"""content"": ""easy one:\n\nINSERT INTO `world`.`gossip_menu_option` (`MenuID`, `GossipOptionID`, `Opti",No,Yes,No,No,archive_skip,Yes
AI_Studio\4_Archive\DiscordData\discord_export_bugreport.json,38098,D:\\TheWarWithin/\nWORLD:,Absolute Path,UNKNOWN_EXTERNAL,Low,No,Yes,High,"""content"": ""Hi my server log says: \""Using DataDir D:\\TheWarWithin/\nWORLD: MMap data directory is:",No,Yes,No,No,archive_skip,Yes
AI_Studio\4_Archive\DiscordData\discord_export_bugreport.json,38098,D:\\TheWarWithin/mmaps\nVMap,Absolute Path,UNKNOWN_EXTERNAL,Low,No,Yes,High,"""content"": ""Hi my server log says: \""Using DataDir D:\\TheWarWithin/\nWORLD: MMap data directory is:",No,Yes,No,No,archive_skip,Yes
AI_Studio\4_Archive\DiscordData\discord_export_bugreport.json,38098,D:\\TheWarWithin/vmaps\nUnable,Absolute Path,UNKNOWN_EXTERNAL,Low,No,Yes,High,"""content"": ""Hi my server log says: \""Using DataDir D:\\TheWarWithin/\nWORLD: MMap data directory is:",No,Yes,No,No,archive_skip,Yes
AI_Studio\4_Archive\DiscordData\discord_export_bugreport.json,38098,D:\\TheWarWithin/\nWORLD:,Absolute Path,UNKNOWN_EXTERNAL,Low,No,Yes,High,"""content"": ""Hi my server log says: \""Using DataDir D:\\TheWarWithin/\nWORLD: MMap data directory is:",No,Yes,No,No,archive_skip,Yes
AI_Studio\4_Archive\DiscordData\discord_export_bugreport.json,38098,D:\\TheWarWithin/mmaps\nVMap,Absolute Path,UNKNOWN_EXTERNAL,Low,No,Yes,High,"""content"": ""Hi my server log says: \""Using DataDir D:\\TheWarWithin/\nWORLD: MMap data directory is:",No,Yes,No,No,archive_skip,Yes
AI_Studio\4_Archive\DiscordData\discord_export_bugreport.json,38098,D:\\TheWarWithin/vmaps\nLoading,Absolute Path,UNKNOWN_EXTERNAL,Low,No,Yes,High,"""content"": ""Hi my server log says: \""Using DataDir D:\\TheWarWithin/\nWORLD: MMap data directory is:",No,Yes,No,No,archive_skip,Yes
AI_Studio\4_Archive\DiscordData\discord_export_bugreport.json,38712,x:\nAlter,Absolute Path,UNKNOWN_EXTERNAL,Low,No,Yes,High,"""content"": ""Various sections of this quest line are broken.\nQuest Start: https://www.wowhead.com/qu",No,Yes,No,No,archive_skip,Yes
AI_Studio\4_Archive\DiscordData\discord_export_bugreport.json,39027,h:\nINSERT,Absolute Path,UNKNOWN_EXTERNAL,Low,No,Yes,High,"""content"": ""i fixed this with:\nINSERT INTO `world`.`creature_queststarter` (`id`, `quest`, `Verifie",No,Yes,No,No,archive_skip,Yes
AI_Studio\4_Archive\DiscordData\discord_export_bugreport.json,39421,g:\n\nC:\\Trinity\\RoleplayCore-master\\src\\server\\game\\Spells\\SpellInfo.h:586,Absolute Path,VOXCORE_ROOT,High,No,No,Low,"""content"": ""I'm not sure where to find a crashlog, but the server spit out this error before crashin",No,Yes,No,No,archive_skip,Yes
AI_Studio\4_Archive\DiscordData\discord_export_bugreport.json,39421,D:\n,Absolute Path,UNKNOWN_EXTERNAL,Low,No,Yes,High,"""content"": ""I'm not sure where to find a crashlog, but the server spit out this error before crashin",No,Yes,No,No,archive_skip,Yes
